,Message,Target
3521," Haha, AWESOME! And, clearly, only Trinity is awesome enough to have access to it!",0
3522," You know I am so ashamed. I did not watch a single episode of the new GH season.  I kept falling asleep, so I gave up.",1
3523,nothing is as lovely as rolling in after a long night with a boyfriend and a kitty,-1
3524," No problem. At least look on the floor. We won`t see the banana skin in our brains ... I step on it once, almost got killed",0
3525,Hey Stu did you see the cool `family` picture on Jess` facebook?  Soo good to see You All,-1
3526,bout to go to work with a wicked sunburn on the chest.,0
3527,India still keen to buy Westinghouse reactors despite Toshiba meltdown ,0
3528,i am not feeling well so i am going to sleep now,-1
3529,Wtf?! Where's the What is this boring show that's on?! When did this happen?? This is what happens when I close all week. unhappy ,-1
3530,Unnamed: 527,1
3531,i hope this little beaand is andot overworkiandg himself and gettiandg at least some rest unhappy  .1,-1
3532,"happy bank holiday Monday, Tweeteramas! I`ll be spending the day doing yoga and having OCD attacks. You?",1
3533,"Rehearsal is done  we had SO MUCH FUUN. hide&seek tag and we learned BOMB DANCES , going home and doing hw maybe!",-1
3534,So my parents are too busy making me feel like **** to realise that I`ve got worse and need to see a doctor again. No sleep sucks,0
3535,yoongi come back unhappy ,-1
3536,cleaning my room,0
3537,Poll data show still rules the roost in ,0
3538,i miss jihoon sad .1,-1
3539,A 7-judge bench has to be set up to hear the pleas challenging but right now it is not possible: ,0
3540,Approaching the weekend quite quickly and so much more work left to do.,0
3541, your mad,1
3542, That sounds like fun,0
3543,is bored at school and my throat it swollen,1
3544,Saying good bye to ronald today was difficult and sad well miss yuu!,0
3545,awww  Lukes been evicted from the Quiz,0
3546,And the website is down since long happy,1
3547, Girl I know!,1
3548," P.S. Culled a handful, esp followers (spam ones with NSFW links that I did NOT click on). You made the cut though",0
3549," Curses. Bad timing.  We`ll make it happen soon, though.",0
3550,Getting stressed over a sortie tomorrow. And like I am really really stress..,-1
3551, Gutted you won`t be on live office girls anymore,1
3552," You know, there are just some things that shouldn`t be seen. That`s sure as hell, one of `em. lol",1
3553,if you want info on #ecomonday check out http://tinyurl.com/cpv32e & follow  . It`s like #followfriday but green! (& monday),-1
3554,i'm hungry unhappy ,-1
3555,| chief press conference to begin shortly. Stay tuned.  ,0
3556,after 9 weeks it has finally rained - not quite enough yet but more seems to be coming  the garden is very happy about it.,-1
3557,awwww look at this motherfucking POTUS  #nerdprom,0
3558,I forgot to complain about Southwest not doing preboard for families any more.  Was the worst part of travelling,-1
3559, thank you,0
3560, went last year. I gotta go to my friend`s party tonight though.  I can never win,1
3561," I do want to go for Peaches... but also Miss Kittin, pendulum, chase&status and the bloody beetroots! its not fair",-1
3562, How are you?,0
3563,slept with my eye open again- hurts like hell... wish I could find the eye lube stuff to make it feel better....,0
3564,"So I cannot find my poetry book. It wasn`t at my dad`s and I`m about to tear up my room looking for it. It I don`t, I`m gonna be sad",0
3565,is watching life of ryan,1
3566,was on the verge of buying a Black AKC British Lab for $599 today... then the apartment complex overruled it....  dumb.,1
3567,So broken now,0
3568,What happened to restaurants along highways after ban on bars. ,0
3569,Ye... I will miss you unhappy ,-1
3570, Problem is I have to get it done this weekend one way or another.,1
3571,thanks for the recent follow. Much appreciated happy   Want this ?.4,1
3572,smile  So true. For someone who was being recognised for her contribution to fashion,1
3573,sAyS: wAtChInG mAtIlDa,1
3574,new phone + zero contacts = poo. send me a message with your name so i can save your numbers thanks,1
3575, oh no...where did your sunshine go?    *hands you a few rays of light...will this help a bit?*   ******hugs******,0
3576,via : Found #geocache Head`s Up! http://coord.info/gc1ret6. Probably my only find of the day.  http://bit.ly/JS3S4,-1
3577,http://twitpic.com/67fue - My formerly pretty car,0
3578, academic siege,0
3579,Mommas day is may 10th! Don`t forget to do something nice for your mommyyy,-1
3580,Did just bring into the sharing issue? ,0
3581,Best advice on Blogging. happy,1
3582," Im sure theres a pamphlet out there somewhere  (Oh, foods pretty good too)",-1
3583,Don`t you hate it when you`re left with one slice of bread left in the bag? Half sandwich.,-1
3584,Trying to shop online wis I could find sevens for 40.  haha,-1
3585, oh and i feel for you getting up at such an unearthly hour,-1
3586, I miss you...  come over and say bye before I leave!!,0
3587,Why India is trying to seal with  ,0
3588,"Bucky, my ferret officially has insulinoma  Now on daily prednisone. Had interview with p-doc today, have to go back monday for testing.",-1
3589, green day are the bomb  ****,0
3590,It`s not gonna happen again,1
3591,"Man! I need to make-up that $35 loss.. this is why I`m going to hustle this weekend AKA not going to have a nice, relaxing weekend.",-1
3592,getting ready to leave school on wednesday,1
3593,Wanting to leave work early today but stuff keeps accumulating.  this Friday is so a Monday in disguise. lol,-1
3594,back in bucharest,1
3595,Today is 4-20 which is Hitler's birthday unhappy  ,-1
3596, WAH! Sayang...,-1
3597,i think that i`m the only 1 on!!!,-1
3598,My 1st Mothers Day Tomorrow,-1
3599, and still not being rich - try getting a life,1
3600,What Jharkhand body has been doing to upgrade pitch for test. .1,0
3601,"http://twitpic.com/4ja8r - Tell me, how can you not love someone like this?",1
3602,Just over 91% in favour of the unelectable Jeremy Corbyn happy,1
3603, Good luck tonight! Canadas east coast is watching,0
3604," I know, but work is so boring. I prefer the  take on life",-1
3605," hiyahh karen always listnin to the show on a morning , tweet backk",1
3606,i miss hoseok unhappy  ,-1
3607,Aww...  Pray for the arroyo family everyone!,1
3608, froze mid install. Waited 3hrs he'd to pull plug crying ,-1
3609,Hey thanks for being top new followers this week! Much appreciated happy.3,1
3610,You deserve better . Hope you'll be okay unhappy  ,-1
3611, will do hun. Yes yes.,1
3612,"Getting somewhere with my first 'real' KiokuDB and catalyst app, yay",1
3613,"I`m the bird with broken wings, she`s the song i love to sing  you know who you are ****",0
3614,looking for my littlest tsutsu...,0
3615,Why may not show in ,0
3616,same unhappy ,-1
3617,Envoys  worry over India and taxing sanitary napkins,0
3618,"ok outta all 981 of my followers, only about 10 of u ive talked to lol dont be shy i dont biteeee",1
3619,http://twitpic.com/67hac - My besties. If only  was there.,-1
3620, everyone else get all the good stuff!!,1
3621, profit is sanity. ,0
3622,shout out to Sanjeev! thank you for being my first follower  on twitter.,-1
3623, omg a roach was in my room for the first time ever in this apartment today. I hope I don`t have Patricia luck next,0
3624,my knee is killing me  im off to bed!!,-1
3625,3 quaint digs for those on a budget (or even less). ,0
3626, Tofurky.... You owe me a new keyboard now!,-1
3627,First time to Twitter..,-1
3628,Heaven- Bryan Adams,1
3629,These will be ready long before winners are named. ,0
3630,"lazy day, staying off the foot as much as possible.",-1
3631,getting sick  cough. cough.,-1
3632, its hilarious,-1
3633,where ? happy,1
3634, I can`t. I`m on my iPod and it doesn`t have IM,1
3635,Confused about Twitter  everyone on Twitter follow me!,1
3636,Good morning from RSA Twitterverse!! Please send me some happy vibes & cheerfulness today I`m feeling a little sad,0
3637, says .4,0
3638,Hey screenshot sainyo  . Hmm tumagal sana us . Stay what uu are . Im always here fr uu no matter what  . Luv uu so mats ,-1
3639,"So, again, who wants to loan me some money? Anyone? No  **** Economy   -kicks it-",-1
3640,you still syoure ? :D,1
3641,"goooood mooorning people... sun is out.. definitly spring now, we had our first spring hail storm, my car has dimples now..",0
3642, what happened to winston?,1
3643,who's selling an army bomb ver 2??? meet up on sad ,-1
3644, Wish I was in Dallas.. Can I still say ow!? lol Hey... u spelled my name wrong  It`s all good. Thanks for #FF love,1
3645, you talk to her alot,0
3646,why does IE have to be always a big problem,-1
3647,... sorry GPGMail,-1
3648,I could write paragraphs about it xDShame its theoretically impossible in real life unhappy ,-1
3649,"follow my dad  he wont have much fabulous2say,but it will make him feel loved",1
3650,tiiiired but i cant sleep,1
3651,**** padtron  con sheila.neil.gio.dex.wongo.poncho.bebo.ant.lulu&therest of the niggasz,-1
3652,yay im out but i have 2 ride home  have 2 take tha yellow limo..super ****,1
3653,"OMG i`m so happy as now,thanks to Micheal Sheen (aka Aro)  i know that the photoshoot for the volturi has been done!!! happies!!",1
3654,"still ill. HOW LONG MUST THIS GO ON?! meh meh, stuck at home doing history revision til 10.30am",0
3655,Enjoying my yummylicious shrimp burrito... MmMmm,0
3656,wtf happened? i have no feed,0
3657, man if you gotta whip it you gotta whip it.,-1
3658,With rooobbbbbiiieeeee,0
3659," Oooommmmggg, you probs will, too busy to slay properly for a while  Hopefully I`ll stay ahead doing 1 task a week!",0
3660, so technically....i havent really gotten out of bed. so i think you`re right and i`m gonna stay here!,0
3661, actually i would prefer you not check me out .....,-1
3662,i have a buzz,0
3663,Todays goal: Tweet more @ work  Im off to a good start but havent left the house yet. Welcome new followers! I hope your not too bored yet,1
3664, OMG and you have to do this when I`m at work and can`t listen,-1
3665,_avalos lucky **** **** I am stuck at work,0
3666,At the  concert! I hope  makes a guest appearance,0
3667, THAT was a GREAT AMP JOKE.. Thanks for sharing,0
3668,My Life Would Suck Without You - Kelly Clarkson,1
3669,Helloo :D chammy (shamirakay),1
3670,Downing a glass of ginger ale and then relishing an early evening in bed with 'Because I Said So' on Lifetime.,1
3671," I am in Weirton Julie, way up North at the tippy top! LOL we don`t think southern WV folks like us too much.",0
3672,"charlie and the chocolate factory, in the mood for some johnny depp, then bed. Preparing for a 14 1/2 hour wok day tomorrow",0
3673, I`m straining to hear but it`s very hard from all the way over here.,0
3674," I agree, `Paparazzi` waz an amazing vid, I luved it, but felt bad cuz it waz leaked & I watched it",1
3675,Then it just HAD to start raining here. ughh... (via ) haha you died   what did you do at muskoka,0
3676,we would love to have you as a guest on podcast sometime!!! Only 15 minute smile  interested???,1
3677,wish i had someone to  cuddle me right now unhappy ,-1
3678,i really wanna go to australia and england.,0
3679, and more. Also in epaper. .8,0
3680," heyyyyyyyyyyyyy divshite, phone is playing soft arses again  ****",1
3681,mutual: let's talk more!me: for sure!mutual:  happy  me:.5,1
3682, hey !!!  whoa its really you.. anyways how does it feel living with Miley? it must be strange ... Twitter back ox,-1
3683,There is no barometer for patriotism,0
3684,OH MY GOD STAR TREK WAS AWESOME AND I CANNOT WAIT TO SEE IT AGAIN AND AGAIN AND AGAIN. OH MY GOD. CHRIS PINE IS SMOKIN`!,1
3685,wonders if anyone would care if she died tomorrow,0
3686,"****. me and sophie tweeted a lot yesterday. well, it seems like a lot to me anyway.",1
3687,I wish it would rain...but it won`t,-1
3688,Hi! We tried to call your number but got no response unhappy  Please share another suitable time and an alternate number for us to.. cont1,-1
3689," ahhaha. oh, what an embarassment! stop reading them",0
3690,Starting my work week with a little AC Newman,-1
3691,"  hoping it`ll go away... I mean I get all teary at the drop of a hat anyway, but it`s been truly awful lately - full out sad",1
3692,- Thanks for being top engaged community members this week happy   Grow your followers with,1
3693,Selling 10jaffa race tickets. My friends are so heartless they wont even buy one,0
3694, Did you end up finding something good and cheap for breakfast?,-1
3695, Rs 1 crore and Rs 50 lakh respectiv,0
3696, okay dokay... coming up,-1
3697,  yay thanku! *hugs*,1
3698, keith... im better now,0
3699,I am never going in to town on a sunny friday in half term again. eugh got no electricity,0
3700, prices slashed,0
3701,"_  I just want to tell you that you guys are amazing, thanks for Twilight. I can`t wait until New Moon comes out. Melissa",-1
3702,"oh no, gotta fillout more paperwork for my new job, daayum, this is going to take a while!",1
3703,"overall, tonight`s snl = epic win.",0
3704,Finally cleaned my bedroom. I can see the carpet again   Hurray!,-1
3705, ive been spending time w/my momma! we`re celebrating mother`s day for her early  ive been good! how was woodburn?,1
3706,And the boss said thanks for all your work 2day  Peace,-1
3707,"Monday morning lying in bed instead of working is great, more bank holidays required",1
3708,"Perfect night. Best month of my life so far!! You my boo, ",1
3709, this my new more private acc. Will only use it for close twitter friends,1
3710, I always love help propping up the bar...,-1
3711,has a little buzz from the epoxy paint,0
3712,  that last one was just for you,-1
3713," love that lamp!  We`re in Sydney, Australia",-1
3714, everythin`s great and dandy! Thanks for asking! How`re you?,1
3715, Hey Miss Jane! How are you? How goes the film? Hope all is good with you and your family,-1
3716,_arcelay http://twitpic.com/4xvw2 - I got chased by a male chihuahua that looked like he was pregnant today  He was black and  ...,0
3717,"Well, it`s very hot out. And i want to listen to lines,vines,and trying times!!",-1
3718,Have been practicing for the last 40 minutes. I don`t think 40 minutes will suffice for 7-days worth... More later,-1
3719,Hehe nah just doing this and watching Ace of Cakes with  while our 4-legged 'kids' run around. Couldn`t ask for more,1
3720, Awwww   i`ve got some photos of cute bunnies,1
3721,"_andy Got it, thanks! I mean really, how rude.",-1
3722,Late nights ,-1
3723,Just win at weekend and it will be a late gift,1
3724,it says not in stock,0
3725, not on my tv !    im watching a that 70`s show marathon !,1
3726,ehh i cant DM you unhappy ,-1
3727,A  perspective on strife. ,0
3728,i REALLY hope my parents don`t make me stay home for being sick,-1
3729,"  very sweet!!! HAHA. I am like super proud to be a new mom!!! I feel like, i got the PERFECT daughter. And i am a GREAT mom!!!",1
3730,Feel like i shoyould be telling you to get the fuck out social media byout also feel really mean because unhappy  silence  love yoyou hope yoyoure okay ,-1
3731,U.S. Attorney Preet Bharara is fired after refusing to quit. More here: ,0
3732,Been rebuilding my Dev. machine after a disk crash last night,0
3733,Poor balcony sealer guy. Stuck in the rain.   http://mypict.me/20Oh,0
3734,need a lots of moneeeeeeeeeeeeeeeey,1
3735,   ya`ll are the only ones that cant see it   Maybe its just the twitter link or something??,0
3736,What was I going to do? i`ve forgotten.,-1
3737," before he could do it. So, so sad. You should read it",0
3738,  Glad you`re ok!,0
3739, works fine to me,0
3740, I'm very jealous of you all unhappy  Please go see 18:40 - Green Room on Sat! ,-1
3741,"He hated my writing, so I made him my academic adviser.",-1
3742, We gotta hand out when you get back.,0
3743,Jack and Finn Harries crying with joy,1
3744, I`ll be at the new movie showing at the franklin on Thursday night.  several of the SLA faculty will be in attendance.,-1
3745, Congratulations! I wish I could be there to see it happen.,1
3746,WTF rehearsal  off  got to space and room was booked and the  brothers have stuff right after so we cant transfer to another room studio,1
3747,hakyeon turns 27 soon oh my god no he's still a baby unhappy ,-1
3748,  im not happy im emailin a complaint! haha il hav 2listen again on sunday,1
3749, stakes claim to form government in Tamil Nadu,0
3750, Thank you! I hope the same for you!,0
3751,[bot] i'm not perfect happy,1
3752, i can`t today   after my little tanning sesh i got so much **** to do. next week for sure if your down,0
3753,Thanks for up-voting us on PH happy,1
3754,"Just left Brooklyn going uptown for some latin coffee with a dollar sandwich, can`t find that in downtown Brooklyn, where Brooklyn @",0
3755,On way back home after a crazy night on the coast,1
3756," **** I missed the live show, guess I will have to wait till it is available through iTunes",0
3757,hmm i dont know what to do today....cause im done with school...and it feels great,-1
3758, and I suspect you will be one of the few who would get it happy,1
3759,Top bureaucrat is innocent,0
3760, Mabrook  inta wain wil diet wain!  ma 3indi funoon,0
3761,"9 imperials later, I`m ready ready for a nap.",1
3762,I can't do it all on my own. (See what I did there? ) ,-1
3763, That sucks. I hope you find a new job soon,-1
3764,Don`t Chase Me - Shea Fisher download it,1
3765," Thanks girl!!!!! Like I said, I`m willing to take a loss on them...just don`t want to see them wasted",-1
3766,Supreme Court seeks govt's response on a plea to frame national policy to promote and ,0
3767,My nose is stuffy,0
3768,"One for the Mum`s - HAPPY MOTHERS DAY! & a special mention 4 one of our newest members: _Jane, Hope  was good 4 u & 2 u",0
3769,singing songs and filming movies  what i do best,1
3770,forgot his access card in the carï¿½too lazy to fetch it,0
3771,"Feeling some butterflies today   Study study study contracts; gonna ace this, then on to the write-on competition for the journals.",-1
3772,4 hours till Mothers Day Party  Yeah!,0
3773,"Up early this morning, first to portmeirion then home",0
3774,"  LOL thanks you,  nice meeting you aswell, looking forward to our tweetversation",-1
3775,But I do know is that I am extremely happy with him and wouldn`t change him for the world and don`t want anybody else.,0
3776, and more. Also in epaper. .33,0
3777,I just did happy.1,1
3778,Today Tina and I have officially been together for 5 years.  Longest consecutive time I`ve ever spent with one woman.   I love you babe!,-1
3779,"I`m working on working, but it`s not working",1
3780, she passed away in April.  she was really sick with a genetic disease.,0
3781, thats rough. hubby had knee surgery but it did help him in the end. Let us know the results. We`ll keep him in our prayers,0
3782,seeing Star Trek tonight! Super stoked.,0
3783," hehe, I can almost hear out of my right ear now  Can you yet?",1
3784,Thank you unhappy  i need a certificate signed from God,-1
3785,Never known how hard it is until last to  days how to resist temptation to enter politics debates on social media happy  stood firm so far,1
3786, i am so upset i didn`t get tickets... 3 of my all time FAV artists at one venue,0
3787, aww... me too,0
3788, dealer said loads of cars were returning due to disabled losing them sad ,-1
3789, what about aPORKalype Now for the made for TV movie?,-1
3790,_iddon blerrrrrrrrrrgh. im too hot and all sticky,0
3791,I will move anywhere as long as it has a freaking dishwasher! I despise doing dishes,0
3792,_Sid I did  $3 for a full length video. Not bad,-1
3793,_posetti Nice reference to #LM program in How Journalists Are Using Twitter in Australia but no mention of me   http://bit.ly/JwuZL,1
3794,Cram reading unhappy ,-1
3795," if I have 5000 friend requests tomorrow, I`m blaming you  nite",0
3796,"@_Anix_ I bought cheesecake ice cream last week, thinking it was good, and it sucked so much.   I`m taking yours.",-1
3797, I`m not sure about this tweet business  Why are the simple things so difficult?,1
3798,im really really excited  try this out guys!,-1
3799, as frets and waits for governor's call. ,0
3800,Please return the jacket unhappy  ,-1
3801,Chatting with matt from mercy mercedes lol.,-1
3802,Barnsley To Keep Davey   And Sign A New Experienced Striker.,1
3803,"Do you have a chronic illness blog? Let me know, I`ll post your link on my own  www.ptsici.blogspot.com",0
3804,Off to pick up tj from his last full day of school! Only 3 more half days left,1
3805,Almost finished enlgish (: - not an essay Power point...,1
3806,i swear sometimes it's cool to break some mutuals happy,1
3807,Happy Mother`s Day to all the mothers...time for me to hit the hay! much love my tweeps!,1
3808,"Apples to apples with the girls back in long island, then ihop  I wish this sunburn would peace out",1
3809,imagine if he wins next time too unhappy  unhappy ,-1
3810,First happy,1
3811, Thats amazing quote indeed.Btw Have a nice weekend  !,0
3812, i wanted to see that.  enjoy it!,1
3813,has to go to sleep but is not sleepy at all!!,0
3814,Weather sucks. APUSH filming has become a maybe  At least banquet is tonight,1
3815,"omg, did anyone see the wee girl on bgt..!**** sucha shame",0
3816,"Well friends we just got in and it has been a long day, hope all is going good & every one is happy. All our love Night nite",0
3817,"Wow, its hot and miserable. People are probably killing themselves right about now...",-1
3818,joininghe bandwagon.... wheeeeeeeeeeee.,-1
3819,I`m being held captive on my day of freedom.,-1
3820,Must Feel Like Shit When Men Can Stare Down The Barrel Of A Bong As They Spend Their Kid's Milk Money unhappy ,-1
3821,i want to meet you both so bad unhappy ,-1
3822,"stupid rain, now our picnic is cancelled till tomorrow",1
3823,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone,0
3824,My car might have to be totaled,1
3825, thanks for the reply my friend,0
3826,Seokjinie went to Everland today~ I guess he forgot that he's an idol.1,1
3827, Thought you might be interested in  http://tweetphoto.com. See who`s viewing your photos!,0
3828, yeah... it is very very dry down here,1
3829, Fï¿½licitations!,0
3830,tomorrow`s mother`s day  me n my sis gonna make an onigiri for our mom~!! its gonna be so kewl!! cant wait for tomorrow >_<,0
3831,"Well, for java atleast  Im still working on my php solution",-1
3832,"OMG!! im sooo lazyy... i can`t believe im googling for a command/app to close the CD tray.. i tried telekinesis, didn`t quite work though",0
3833,Walking to work on a gloriously sunny day. Going to be a good weekend in which I will burn as always even with suncream on  #fb,-1
3834,   The folks at MBB are no  longer reviewing blogs? Long time I have read a new blog review.,0
3835,"Happy Mother`s Day to all the moms out there!  You are all amazing, and we would be nowhere without you!  Thanks for being our moms",-1
3836, and more. Also in epaper. .41,0
3837,"omg, my right hear is blocked and it`s so annoying. what if i wake up deaf?   not gonna lie, i`m so scared",1
3838,Awesome and exciting  http://www.sundancechannel.com/greenporno/,-1
3839, what a society we live in,0
3840,Right I seriously need a decent Butterfly Tattoo design,1
3841,"Now comes the fun part  Because you can find only a few offers per country or you live outside US, your changes can be quite tiny.",0
3842,Who wants some good vibes? Watch this on YouTube or TV100 application now for FREE happy.1,1
3843,has someone contacted jelpi about the issue rn? unhappy ,-1
3844, I invite you,0
3845,Just had the best shower ever  Still completely deaf in one ear but kinda getting used to it now!! Gonna watch `the women` now!,1
3846,has almost completed the groundwork for Paper Pile.,0
3847,Is at work,0
3848, and more. Also in epaper. .42,0
3849,#bgt What happened Greg.  That was a rubbish follow up.,1
3850, it sux ur so it a diff country,1
3851,Welcoming cimmarongirl  I`m so proud!,0
3852,The today doubles Annual contracts of India cricketers to Rs to  crore,0
3853,Cloud over state boss Keshav Maurya's chances of becoming chief minister. ,0
3854,I don`t think I will be able to get out of bed tomorrow morning  we will seeeee!,-1
3855,_oats this is happening to me too,1
3856,"Coffee brewing, on this #musicmonday morning i`m #listening to the fray... Here`s to a good week",-1
3857, well thank your phone for me.,-1
3858,sorry for my lack of tweets  ive been buzy. new vid this saturday!!,-1
3859,After 23 years,0
3860,  roads,0
3861,"'sometime around midnight' by The Airborne Toxic Event, literally cannot escape it. FML",1
3862, Thanks!,1
3863,Stats for the week have arrived. 1 new follower and NO unfollowers happy  via.1,1
3864,"About to go to school to help my mother set up for Teacher Appreciation Week. How ironic is that, Natalee?!",1
3865, I wantttt!!!!!!!!,1
3866,Only 1 tweet in the last 24 hours?  Nobody likes my tweetboard,-1
3867, luv the vid!! can`t wait to hear it live on summer tour  luv how d always shows is drawers and nice moves by joe mac..,0
3868,finally feel back into swing of things here at work after getting married last week! sigh of relief for no more wedding planning!,1
3869,Ahead of elections,0
3870,Happy Star Wars Day,1
3871,talking about tattoos just makes me want my bb8 tattoo more and more but i'm so broke it makes me unhappy ,-1
3872, artist of the line of no control. ,0
3873, at least I have an ironed shirt and i`m not really shockable.  hope you have a good day. Xxxx,1
3874, thank you for the followfriday. very sweet of you,1
3875, i wannna go   i wanna go anywhere but jersey,0
3876,I don`t want her to leave..,0
3877, Yep Yep! I plan to do nothing  That is bliss to me!,0
3878, Yes I think so unless it changed.  I sent u a happy mothers day text but u never responded back,-1
3879, yes I do! I`ll try posting some pics when I can,0
3880, Ace @ the exams!,0
3881,__0range can you make me a coffeeee?,1
3882,Can`t help to look at my Twitter page and drool all over my custom bg: http://twitter.com/galvao,1
3883,my heart unhappy  ,-1
3884," Glad to hear you made it out, I hear that place used to be it`s own country  Looking forward to your arrival!",0
3885, Sunday holiday for recruits,0
3886, yes he is hot. you all make the perfect pair. very sexy and stylish. Have a wonderful mothers day,1
3887, - ummmm. no comment. LOL. I actually have not watched GH in about a week.,0
3888,Someone asked me Hows life? I just smiled and replied,1
3889,How scientists saved orbiter from death by eclipse. ,0
3890,"() Ha, the lead singer gave me a high five and i got one of their guitar pics!",-1
3891, Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,0
3892, You`re a good friend Dave.. we can wait!! Hope we dont have to wait too long though,1
3893,looooove the mcfly video on my myspace  ? www.myspace.com/kat_04071991 - go watch it  its my favourite,1
3894, I try my best,0
3895,SAP did you also use,1
3896, I wanna go to a SexxieLuv party though,-1
3897,Another day! Good morning!! It's April 20,1
3898, lolz  I`m the other way `round. My English is better than my Dutch (which is considered weird here :p),-1
3899, Yes- It was fun to connect with her! Pls tell her hello- can`t find her on Twitter.,1
3900, Sounds like a plan. Nice to see some positive thinking though rather than the usual 'media is dead' tosh,0
3901,"_leigh Thank you,!  Just trying to stay in a positive head space to keep pushing through it all. How`s things at your end?",-1
3902,But I'm lonely. unhappy ,-1
3903,at work doing website stuff with a slight fever and tiny headache,0
3904, Welly`s the Pinball Wizard.  #canucks,1
3905,here are some very happy boys to brighten up your day happy,1
3906,If you live only for money,0
3907, perfect!,-1
3908,My baby isnt online yet  booooo,1
3909,im not feeling like getting myself in motion to go to work...,1
3910,En el salon.. Que caliente el blower ouch,0
3911,Happy Mother`s Day!,1
3912,I had a GREAT day with you guys today! We went to the Clay House for Emily`s birthday & had lots of fun. We will have 2 go there again.,0
3913, ah yet another good one!,-1
3914, 120mm films usually handled at Fuji  Oh I met a girl at San Diego. Kwento soon. I miss youuu!,1
3915,Awake and wishing I wasn`t. Feel like my head may explode. Going to try to go back to sleep.,1
3916,"Baby girl scraped her leg in a bike accident today. Couldn`t find any gauze, had to use **** liners and medical tape to patch her up.",1
3917,"_la ben`s dreams make me so saddddddd  i want them to be togetherrr. i swear if this **** gets me bawlinggg, so help me..",-1
3918, HEY HEY ready to come to oklahoma?,1
3919, aww that was a really great blog :] thanks for the mention  hi form the philippines :-h :],0
3920, http://is.gd/yiOj,1
3921, P.S. The 'duh' was directed towards myself...,-1
3922, I had so much fun with my bffs and iyla!!  love you!!!,1
3923, I CM Laxmikant Parsekar tenders resignation. He lost to seeandidate Dayanand Sopte from see,0
3924," yeh take ur time, no pressure   how did u learn to twirl around the knifes and stuff?",0
3925," hahaha! Guess you will have to reinforce your skates, haha... Remember who u r my friend, our semi-God with a gluten intolence",-1
3926,BMC,0
3927,Backlash after hails as a 'true patriot'. ,0
3928,"Just Saw Confessions Of A Shopoholic...Totally fell in love with Hugh Dancy`s accent!! :3 Need $20.00 for tomorrow, new top i want!!",-1
3929, Hi I have uploaded 5 completely new Chinese Lessons on www.youtube.com/ChineseLearn Please feel free to watch and enjoy,-1
3930, hey Jess where is Josh??,0
3931,just going into school 2 get some spanish CDs 'sigueee' haha. Then guess what my plans are .. studying all day again!,1
3932,I just watched this kid from produce 101 who performed Chewing Gum omoo poor kid bless his soul unhappy ,-1
3933,I hope it was great ,-1
3934,Please help me get this song out of my head,0
3935,so I slept in a little...well a lot. whooops,0
3936,is **** happy. One for the end of exams and another...hehehe.  CROSSES FINGERS.,0
3937,BREAKING: Supreme Court convicts in disproportionate assets case ,0
3938,"carolina won, yeah",-1
3939, that is never good especially on a friday night,1
3940,2nd result of the day: found my timeout book of bars whiiich means i`ve now recovered everything I thought i`d lost. Small victories =,1
3941,Blasts at office in ,0
3942,"Oh god, I want to blow up my tooth. It hurts.",-1
3943,Humidity is NOT my friend! Just ask my hair,0
3944,I am such a worthless person. No one i love loves me back the way that they should.,0
3945, Glad you got to walk.  Finish the **** thesis.,0
3946,i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.,1
3947,Good Morning,1
3948,S-a reparat Mac-ul. Ieiii! M-am saturat sa car kg multe dupa mine,0
3949,Happy Mother`s Day,-1
3950,"Romeo and Juliet were very much in love when they were wed. They honored their vows, and where are they now? they`re dead.",1
3951, lol.. that`s worrying,1
3952,Sites that republish my blog`s feed often end up higher than my blog on Google search results,0
3953, says SP leader Shivpal Yadav ,0
3954, I really really hope that doesn`t happen.,-1
3955,Good morning baby. Wake up,-1
3956,soooo bored it aint funny.,-1
3957,Home at last 1 more day till my weekend begins!!,1
3958, love your voice  sing Whisper!   (erniehalter live > http://ustre.am/2VkO),0
3959,_sth am just relaying news thts reaching me ...but i said confirmation remains,0
3960," I know dude, i`m doing re-runs, making Jenny watch them now too so we can have conversations LOL.  Haven`t been online much",0
3961, Hi,1
3962, http://twitpic.com/4j9cd - whoaaaaaaaaaaa RYAN!!!! i can see his smile from here,1
3963, ha  unhappy ,-1
3964,"Prayin for dad  in Wellington, FL http://loopt.us/F8_Jqg.t (via ).       I too live in welly.  May i pray for you?",0
3965, says .5,0
3966, EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN`T THAT DOESN`T WORK AT ME I`M #FRUSTRADED :@,0
3967,Had quite a cool day with Charlie and then Ben aswell (: got lost and stung by nettles,0
3968,Why am I always the one on time. They are always late. I wanna sleep. I miss Mere.,1
3969,how can people do stuff like this unhappy  ,-1
3970,Generation to generation,0
3971,hah.. finally got home...,0
3972, if required.,0
3973,You never really stop loving someone. You just learn to try to live without them.,-1
3974, thats maddd **** **** dammit i feel baddd boooo powerpoint piece of shitttt,1
3975, just kept going unhappy  ,-1
3976,Got a Real Bad  headache,-1
3977, lmao im gutted cos it didnt come out right,1
