,Message,Target
2635,*eekkk* back to work,0
2636,Sitting at valley ....my hummer has a boo boo,0
2637,"Gosh I miss singer`s theater.  I miss learning music, doing acting exercises, n I ESPECIALLY miss being onstage.",0
2638,Gotta go my phone is on it`s last leg so can`t promise any update.  3 years I have had it so not bad though  Dumb Blackberry,1
2639, I feel you on that one....I moved recently and now the nearest  is an hour away,0
2640, Can you send out letters/emails to clients to remind them you`re there?,1
2641, well maybe someone will care,0
2642,Sad making! Bought Guitar Hero Metallica for my hard working soldier and it is not reading disc!,0
2643,HR says ca is taking more tax out of my checks.,1
2644,Going there....,0
2645,Feeling bad for  profile pic,0
2646,I`m half awake in my comm theory section... Wahhhh! I want my bed...,0
2647," actually, the web works fine. tweetdeck seems to be the culprit  sadness! it`s done this at two diff. locations",0
2648,last day of Bedford County History with   gossiping and twittering away as usual...,1
2649, Congratulations! I wish I could be there to see it happen.,1
2650,"hate working when its sunny,boohoo",1
2651,Dilated pupils suck. The computer screen hurts my eyes so I won`t be on the comp for a while.,0
2652,swine flu outbreak in cayuga county we have our first case,1
2653,been shoppin all day and got a headache (which i still have) i got 1 boyfriend style shirt and didnt find a new bracelet 2 wear,1
2654, Great write up.  Player won`t start though,1
2655, Sharing #ff with my twitter fam. I won`t be on too much longer got a real busy day. I can`t twitter from my phone,0
2656,Ok..ok...my house needs cleaning...clothes need washing...time to put twitter away for awhile...wahhhh,0
2657,"I`ve been really tough, but it still sucks to live 5000 miles away from your family when you crave for Korean homemade meal.",1
2658,I just got busted by the owner of our company playing with a squishy ball at my desk...he asked if I needed more work to keep busy,1
2659,is in history,0
2660,  that is actually a better name than fluffballthegodzilla (my youtube username).  ive been beaten,1
2661,"Just hit the 3000 word mark for his Geography Notes, and I`m not even doing it for GCSE? Mean while I`ve done a page of history",0
2662,family are home doesnt seem like they missed me at all tbh,0
2663,has dislocated her knee  *bad/painful times* gas + air and morphine are fun though,0
2664,Writing an essay in college writing  so boring,0
2665,_RFTL Think  must have blocked me as not heard a Tweet from him for a while,0
2666,at work doing website stuff with a slight fever and tiny headache,0
2667,my family went to the beach while i was at the pool with a friend and now i am stuck in the house till they get back.,1
2668,tiss sad when people leave,0
2669,I need to stop being sick.,0
2670,Ready to kill myself  i hate history,0
2671," Aawh, that; s too bad",0
2672,translating my topic 'quadratic congruences' for my tutorial in elementary number theory  I have to do this tutorial OMG,1
2673,"I wanna go, I wanna go!!!! but I can`t",1
2674,"_fan76 ROFL!  THAT`S my problem, only two hands",0
2675,sore throat and a headache starting on a friday is not a good sign,1
2676, I`m still waiting for Separate Ways...,1
2677, I`m not sure about this tweet business  Why are the simple things so difficult?,1
2678,nataliaflewell  hey all so bored and in pain .. anyway god is my love life ever screwd,1
2679," Oh, don`t hurt yourself!!",0
2680,Did yall know a kid drowned after trying to swim to the bottom of the ocean in order to find sponge bobs pineapple house? rofl sowy,1
2681,I`m missing everything at work  I want pix of  !!,1
2682,OMG i just realised while listening to 'perfect story' penny liked dr horrible!!! **** you captain hammer!  omg im so sad now!,0
2683, that was horrible. I didnt ask u to. But u didn`t have to laugh about it.  it hurt a little inside here *pints toward heart*,1
2684,"I just slept that entire flight, and woke up to the fact that the girl beside me had been watching Chitty Chitty Bang Bang!",1
2685, .. and you`re on twitter! Did the tavern bore you that much?,1
2686,My throat hurts,0
2687,Last business day of the month is the wrong time to get new tags. About 45 people,0
2688,wishing technology wasn`t so complicated,1
2689,Running around doing errands on my last day in Charlotte  I would much rather be shopping!!,1
2690,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.,1
2691,Heading to work - on my Friday off.,1
2692, How come?,0
2693,Is on the couch hungover--don`t expect much out of me today,1
2694,Flash lost my frisby on a roof. Sad days LOL,1
2695,i`m still here in the office...and the sun is shining,0
2696,:O Can`t believe Hannahs dead in Hollyoaks!!,1
2697, please don`t roll your eyes. I can`t handle that.  *cries*,0
2698,`s hair was on fire right now! Ewww it smells,0
2699," yeah, precisely what I was thinking",1
2700,Just got notified my podcast was accepted into iTunes. http://budurl.com/SBit Of course I then realized it was miss formated  Fixed now.,1
2701,Working during graduation. What a shame.,0
2702,just spent an hour trying to get the newborn bird in my front garden to fly. poor baby  no success!,0
2703,_may http://tinyurl.com/n23akq < that! its so cute and currently has ymas pumping full blast ! i dont know what to revise for comms,0
2704,Omg. That`s all I can say,1
2705,"argh, i don`t feel too good",0
2706,"LONELY, I AM SO LONELYYYY ...  plz come back",0
2707,why is it still raining?!  at least i have cute rainboots,0
2708,_berland LMAO I know I know,1
2709, I`m sad.  I want to go to the sd zoo. say hi to the giraffes and elephants and polar bears for me!,0
2710," not very effective for me  i am stuck! i either sit up, let it cramp or lie down and pay the consequence later. EEPS!",0
2711,Schwarzenegger proposes closing 220 state parks   http://bit.ly/MhKz0,1
2712, some..and some not  only my 2 best friends go to the same school..the others change schools.,0
2713,out with dad to see up.  sad that mom cannot come,1
2714, it was WAY too fast,1
2715,  !!!!!!!!!!!!,1
2716," Y I GOTTA B TALKIN BOUT CLUBBIN Y CANT I B TALKIN BOUT THE MOVIES,DINNER,OR JUST HANGIN OUT",1
2717,woke up to boxes to the ceiling and now he can`t find his yerba mate or coffee beans.,0
2718,"feel like a junkie  i live in chronic pain disorder with fentanyl an morphin, that is not nice... it really sucks",1
2719," I know, huh?",1
2720," sorry, that`s probably my fault.",0
2721, http://twitpic.com/5ut6j - Poor Thing,0
2722,  *hug*,1
2723,shoutout to  we`re both starvin like homeless cambodian kids  lmao,0
2724, your phone isn`t working!,1
2725,Almost ready for new Beta.... until we found a showstopping bug   Please standby.,1
2726,  its my fav since i was little its gonna storm,0
2727," Yeah, I thought that was very little warning for you guys.   I don`t miss 12-9 shifts 6 days/wk with no break, that`s for sure",0
2728,wants to meet Bill,0
2729, I want an espresso machine,0
2730, yeah do you feel anything at all? I remembered I was looking at loopt on his phone and that **** was coughin all over that,0
2731,Danny cut his beautiful curls,0
2732,Just saw half the RRO staff walk by...sadly I didn`t see  or ,0
2733,Feeling like the bum of this recession.  Don`t try to call or text me.,0
2734, I mean someone hit a dog with a car. It was just laying there,1
2735,"Nice to come out of a business meeting feeling desired & valuable. Now, to come out of a date like that..! (Or, to go on a date at all..)",1
2736," gosh, I`m sorry man.  I`ll hope for good news.",0
2737,Loves using remote access to use my desktop from my laptop.  -- Back from Emerge once again.,1
2738,Going to tmobile  i need a new phone this G1 is so not working for me anymore,0
2739,i thnk ima cry i feel rlly bad,0
2740,watching the final episode of boys before flowers,0
2741,I`m being held captive on my day of freedom.,0
2742,at 1st they said yes but it looks like they scratched that plan b/c of the supply demand  ,1
2743,Tonight the last night of Jay Leno!!!  am gonna cry like a baby!!,1
2744," Please send me those youtube links, Erin watched most of them but I was cooking and didn`t get to see the cowboys",1
2745, // i feel your pain. i once lived in an apt for 6 mos where the previous tenant had 4 cats. burning eyes/tight lungs =  gregg,0
2746," where have you been, child? i miss you, we haven`t msned in days!",0
2747, Sorry.  You`re in upstate NY. Does chilly weather really surprise you? FL is much better & the panhandle doesn`t get as hot,1
2748,Sad! Casue everyone is going their seperate ways! Never going to see my friends again!,0
2749, yes I`m starting to feel the effects of humidity,0
2750,I wish it would rain...but it won`t,0
2751," Fun idea. But, if we saw how clothing would really look on the slouchy, would we buy? Think not.   People R buying the dream.",0
2752,Really sick,1
2753, So sorry to hear about the kiddo!  Hope she feels lots better now that the cast is on,0
2754,Potluck for danielle taking veggie tray. I will miss her,0
2755, did you google it too? or maybe you actually knew the answer lol ps put uo the pics already from last night  im getting anxious,1
2756,  http://bit.ly/TVERS - ever been here? the night we didnt meet  we ended up here - possibly the best pizza this side of Chicago!,1
2757,"Yay, it`s friday and boo i`m so broke i have no dosh",0
2758,i made an okay rap mix   i couldnt have the stuff i wanted  im getting ready to leave,0
2759,I just need to go to the bank,0
2760, i want more,0
2761, ~acai emails~yes tons of them..,0
2762, why no FF for me?,0
2763," Sorry to hear about your dude probs, what is it that`s too much?",0
2764,"I woke up an came to the realization that I can put it off as much as I want, but I need 2 drop some friends. Dammit!",0
2765, He he i wish i could go to the gym,0
2766,my life is sad..just had reminder go off on my phone to recharge toothbrush!,0
2767,Now I`m depressed again..ugh!!! HELP!!!,0
2768, You are sooo lucky. My fiance is away w/the Marine Corps...haven`t even seen him yet!,1
2769,not looking forward to driving in this storm.,0
2770," yeah. She`s screwed. $3000 in new tires, new turbo, and maint, paid it off, and now she`ll get almost nothing.",0
2771,Am in the mix on the Galaxy weekend! Love(d) my Friday show! Sweet! Make the most of this one if your listening,1
2772,I so hate riding the bus. 1) It`s a **** sauna in the summer! 2) Like could it kill the guy a few seats up to shower once a month??,1
2773,I just cried whilst watching hollyoaks  .. i need a life! lol,0
2774,Transition time is over; tonight I work night shift. I woke up at 1330.,1
2775," i`m getting them this weekend. aw, i really want you to!",1
2776," We can miss our babies together, haha. I`m dreading taking him to the kennel.",0
2777, What?! You have to be kidding me - it`s an AZ landmark! This kinda news makes me sad,0
2778,I ate too many kisses.,1
2779, i dunno..tipsy gave EVERYTHING in the 1st set and still lost..not sure what mental state he was in - but the injury was bad timing,0
2780," Aw, that stinks, I`m sorry.",0
2781,less than 1 month and im done with high school... ohh my!  my friends,1
2782,_benson It`s been raining here for 3 days,1
2783,im in stats and I`m bored and tireed,1
2784,whew how did i end up going from mugglespace apps to youtube??? haha its just one of those days i guess. i really hate being ill,1
2785,Ready for this saddenning depressing dullful upsetting dreadful weekend.,1
2786, man i wish i still lived near a drive in  perfect movie experience,0
2787, what happened to winston?,1
2788,Missed my massage appointment..... Now Its 2maro   I needed it,0
2789, URGHHHHHHHHHH your makeing me cry,0
2790, My closet situation is close to the same.  Except it`s not closet located near NYC.,0
2791,Hates having broken wrist and has PE next ugh,1
2792,HELP!!! I think  is crazy funny and can`t give him favrd stars  Please help me get him UNBLOCKED from favrd so I can star him,1
2793,"My GCSE and A Level work is at least 50x better than my degree work. Oh Uni, what did you do to me?",0
2794, this picture made me cry  lol http://www.twitpic.com/671w1,0
2795,Spring cleaning for http://milliontreesnyc.org tomorrow. But the park I want to go clean is not accessible by public transportation.,1
2796,"Going to clean my room but thats not hard. i keep my room pretty clean really....anyway, i could still be doing better things!!!!",1
2797,_marie:my heart goes out to you,0
2798,"burning cd`s,,,,,,,,, **** outa blank disc`s",1
2799,"GAWD, I`m so tired still! I have to move out of here into my new place by 5:30 PM, cause I work.  So stressed! #FB",1
2800,Loving the sunshine! Wish poor Richie would feel better,1
2801, awwh im sorry  it won`t be much longer,0
2802,i didnt post my new song today  i will try and post tomorrow!,0
2803,Tasha`s really bad haircut. She`s being treated for skin cancer and is shaved from neck to tail.  http://twitpic.com/671zy,0
2804, and if i lived in usa i would gotto 2 go to  106 park ma aunty lives in NYC the bronx GRRR,1
2805,was spose to be going to a party tonight but gues what im sick  grrrrr.,0
2806, Too traumatic to even discuss and none of yall are here!!! Everyone has left for the weekend.,0
2807, WAH! Sayang...,0
2808,"????, ?? #sctest ????? ?? ?????, ?????? ??? ??? ????????, ?? ?? ????? ????  .",1
2809," massive beer guardian. Huuuge. Told you already, don`t you trust me?",1
2810, anything to sell an album. poor thing.,1
2811, oh no your poor car`s testicles,1
2812,"im sooo sore... my back hurts, my legs are weak, and im dehydrated. i have to go set up my moms furniture... ****!!!!",0
2813,I realised that many people are not interested in doing business on Twitter - they just want to be heard online  Nothing more,1
2814,stood on my curlers and burnt myself  then burnt my hand when i picked them up..,1
2815," no such luck and u aren`t coming to Detroit  Luckily, I`ll be seeing u and the crew in Chicago",0
2816,is doing nothing  lol,0
2817, Can you guys adopt me? Yall are always doing fun stuff. Y`all take trips to Miami... we go to Arkansas,0
2818,how do I gain weight?! I lost 20 pounds and I want it back..  I`m only 108 and I`m 23 yrs old at 5`7. Not healthy.,0
2819, oh man  hope you guys weren`t shaken up too bad!,0
2820,I`m not putting anything,1
2821,They`ve changed the soap in the men`s loo and it doesn`t smell of marzipan anymore. I miss the marzipan soap,0
2822,Hey guys I`m back from work.. It was kinda horrible,0
2823,You know i NEVER wanna hurt you,0
2824,I really hate revision,0
2825," btw, your shirts are shipping out!  I ran out of stock on the one size you ordered for the 'I AM FAMOUS' sorry",0
2826,Better do some physics revision  x,1
2827,Hairspray in hair + lighter&bong = new haircut,1
2828, thank u!! I know I`ll miss u too  Ill take pics as soon as I get there I need your email txt it to me or something,0
2829,"im well exited for this weekend, partaaaay! although i dont want to go back to school on Tuesday",1
2830,Hey ugh im sick and its summar !,1
2831, Okay. So Rose told me your phone was shut off and you might be moving back to Spokane? What is going on?,1
2832,On a 10min brake. At wrrkk ... its 11:06 and its over at. 11:16,1
2833, yep  but I`m going better now,0
2834, im so jealous. i want an octo drive,0
2835,Yaaaaay Friday.... Oh wait....  I`m working TOMORROW,0
2836, although you wear sunglasses i can see how uncomfortable you felt. poor sam.,0
2837, ****  lol....where u headed to?,0
2838,  is all mine  #twpp #shadez,0
2839,"must... stop... using... LOL, so much... **** I did it again",1
2840,ough out of the shower and my toes feel horrible in my socks i think they are still a bit wet,1
2841,ok so everyone is out an im stuck in bored and ill,0
2842, - nope,1
2843,"Oh, **** me. I`ve just returned from the Supermarket Of Doom to find that I have nothing to drink here.",0
2844,What a glorious week. My best holiday ever I think. I so don`t want to go home in the morning,1
2845,my tummy hurts,0
2846,"  I was completely enraptured by your fascinating updates on your testing! What will I do now?! Oh, wait--Yeah. Work. Of course.",0
2847,"I miss  I`m sorry for being able to call you when u already sleep  I love you,Have a great trip tomorrow! Send my ? to them!",0
2848,Oh why does one of my monitors have to act up when I have a deadline?  Oh I`m an unhappy camper.,0
2849,where are britney g. and allan allan?  they are my favs and i think they are out of town?,1
2850,contemplating getting my hair cut and having severe anxiety about it....,0
2851,I have a stupid Recall on my car,0
2852,right anyone know what episode of Bones is showing on sky2 tonight at 9pm - programme synopsis is not available on my box,1
2853, my thoughts exactly,1
2854, I was walking home when he fell to the ground,1
2855,"Jon & Kate + 8 kids have attracted a huge TV audience, tabloid headlines and, now, a state labor investigation   http://tinyurl.com/l7zt72",1
2856, i would be doing the same thing pero la lavadora se daï¿½o,1
2857, That ur anti is what I understood from the message. Sorry left off ur don`t vote BNP msg at end due 2 space,0
2858,"Dislocating your thumb= more painful than dislocating your toe. I was reminded of this today (thankfully, by my toe). Still feels weird",1
2859, me too.,0
2860,trying to find some friends and not having any luck,1
2861, Welcome to Seattle! I really wish I could see you guys tonight.,1
2862,an ultimatum is an ultimatum no matter how you dress it up.  and that sucks.,0
2863,Allergies suck... My eyes r even mor red than they were b4.  I think I`ll stay inside 2day,0
2864, I knnnowwww I`m so upset!!! I was going to twitter u but my sis`s apt is like a led box nosignal! Where was the cookout??!!,1
2865,Car shopping with kacy yay,1
2866,In human anatomy bored out of my mindddd!  someone save me.,0
2867,No No No _gaba will take  away  Not my day! #shadez #twpp,1
2868,on break with  . It`s raining,0
2869, DIE!  gosh.... i will die `til movie awards,0
2870,wants to go out and enjoy the weather but is tired and stuck in bed,0
2871,i want to see the next gossip girl episode!,0
2872,omg seated for seth lakeman but way too far back for my liking  x,0
2873,"The Killers are coming to TD Banknorth in Boston on 9/4 at 7:30pm. And, I can`t go.   Everyone else should go though! Tickets on sale Sat.",0
2874, she passed away in April.  she was really sick with a genetic disease.,0
2875,"I`m such a saddo, haha. But that actually makes me really happy. Warrens dead though",1
2876, why did you never buy bagels when i was tehre? i feel so unloved  haha,0
2877,"Ok. So I`m not moving, someone else took the apt I wanted  at least now I can work on organizing my stuff",0
2878,Boring day today. Broke so I can`t go and see my friend`s band tonight  Maybe The Q tomorrow though.,0
2879, it`s still being retarded for me,1
2880,wow i just woke up and read drews blog .. oh man im seriously crying right now,0
2881, i love dixie kitchen`s peach wings and fried green tomatoes  i hope the one by river oaks stay open.,1
2882,"really need to study, many books many updates  :~",1
2883,looking for my littlest tsutsu...,1
2884,disappointed! I forgot to tweet something really inappropriate  yelled in whole foods yesterday & now I can`t remember it.,0
2885, you look sooooo pretty love. dang I wish I was in NY so I could c u do ur thang,1
2886,_N9ne I`m not having a good day,0
2887, oh dear Whoops indeed,0
2888,"_18 i emailed you the link, pretty sad uh?  RIP Jessie Kitty",0
2889,"Very happy that  landed safely, I miss her already  http://myloc.me/205R",1
2890,"_M that just gave me that sick-to-my-stomach feeling  ppl like that don`t belong in regular society, ever!",0
2891, really? and yeah it`s too soon,1
2892,  i thought it was earlier,1
2893,Why doesn`t Rob tweet anymore?,0
2894,Jenn jenn jenn oh why oh why won`t u pass on ur iTunes knowledge onto me?,0
2895,"At Spring Awakening...cannot wait for it to start. Last time I`m here ever! Boo, sad times",0
2896, aww  ok well just let me know what she says hah <3,1
2897, ....back to a frizz head again,1
2898, I think she`ll probably have the baby before I get there unfortunately,1
2899," haha yeah, oh well im just going to go and be emo now",1
2900,Man work is so busy today  2people called in sick and the old perverts keep rolling in  sadness abounds...,0
2901, aww  get it when your mom comes back 8D,0
2902,  I still love the fact that you can`t scratch them!!! That is a winner for me!!!,0
2903,Dang  I left my Rolando`s dinner leftovers at home! I knew I should have put them in the shop fridge last night before we left downtown!,0
2904," I am sorry I never got back to you about going to Vegas this weekend, when you asked me forever ago.  Have fun and good luck!!!",1
2905, really?  dang.. I missed it   *sigh*,1
2906,jus gt bak nw on msn stil not got a tan  o wel x,1
2907, a steak burrito bowl right! I wish I wasn`t too lazy to go downtown,1
2908, i dont like #kde since ver. 4.0 its like vista  #fail,1
2909,"_in_a_story Glad I`m not the only one. He`s our baby, and I`m terrified he`ll think we`re never coming back.",0
2910, That sucks  nobody wants to stay in and lounge? Or do something for free-99?,0
2911,going to miss springwatch tonight  going to have to make do with my own garden!,1
2912, All those links on AICN are broken. Did they get slapped?,1
2913,"1 of my most hated jobs. Clipping coupons & going thru house, top 2 bottom & making grocery list. Took forever & now major shopping trip",0
2914,"Mayne, its getting hot out here in georgia..",1
2915, I`m pretty bored with it too,0
2916,My tummy hurts,0
2917,Trying to win a  contest for a a print of The Day the Saucers Came signed by ... My brain is tapped out of ideas,1
2918,  and you only respond to ddlovato that is not your fan,1
2919, still not 100%    im sick of being sick!,0
2920,tummy hurts,1
2921, I am trying but I can`t place it....sorry!!!,1
2922,lost my DC hat ..,0
2923,"lazy day, staying off the foot as much as possible.",0
2924, OMG! that wasn`t funny.. LOOK at his face in the pic.. OMG! that made me sad! BAD JOB MIKE!! wtf?? .. poor K O B E,0
2925, aww i`m sorry!! I was rushing around on my lunch break so I didn`t even think of it!!,0
2926," yeah, when you start reaching your early-mid-20s",0
2927, 'My House'...I like that club! I wnt there whn I was in LA!! U know I`m not going! That`s on Tuesday..I can`t,0
2928, i still dont know what we would do though,0
2929,"Hey Dont Feel So Good,cuz i got in a car accedent yesterday.",1
2930,"@_ophelia Oh, Hamletgasm! I hate having to work 12 hours today!How utterly ****, I miss everything! [managed forum for 5 min on break  ]",1
2931,There my laptop is dead  lucky I got my fone lol,1
2932," I`m there! So, no New York for me!",0
2933,Andrew`s flight back to CO should be landing soon,1
2934," aw, sad  I was looking forward to seeing you!",0
2935,back from taking jarid to the airport  but looking forward to meeting my new nephew in 5 days.,1
2936, I`ll have to wait for the YouTube links,1
2937,gah! i just can`t get the hang of twitter   i must be more stupid than i thought! :/,1
2938, I give up Fav!  I try and try every time...and nothing ever happens...I`m not usually  a quitter...in this case I might be!,1
2939,twitter wont work on my mob....,0
2940,Cell is dying.hafta plug it up every night now.,0
2941,after 4 tries and 2 arms it was successful BUT now I look like a junkie,0
2942, but Today mtv does not allow us to vote,0
2943,Well dinner was disastrous my uncle lashed out at me for no reason he just told me to shut up ! ?? Confused since i wasn`t even talking,1
2944,"@_missJP LMAO! ugh i know, i need to sleep the Qdoba off before i do all that workin out. and no, ur pic doesnt show",1
2945, sorry you aren`t feeling well!,0
2946,just got home from a long day at asda. joy,1
2947,"Its raining on Staunton again, We need the rain, but that just means Ive got nothing sitting outside for people to see,",0
2948,"Guess I`m gonna try the nap thing again 2day, but since my kids haven`t cooperated with it yet this week I`m sure 2day won`t be different",0
2949," ermm, me me me!!",1
2950,Just lost respect to someone.,0
2951,Prayers for my family and my dog - Mozart is being put down this afternoon.   Pics of him at http://tinyurl.com/mozartdog,1
2952, Why?,1
2953,Still can`t sleep..missin` my dobby...,0
2954, me too  what are you doing?,1
2955,"iLook struggles to make Outlook more social http://bit.ly/JjUdF looks interesting, no Twitter support?",0
2956, belly ache...lulz....I`m sorry though  ....ginger ale!,0
2957,Should have left car and walked home! I might need someone to rescue me with petrol! Light flashing,1
2958, goodnight hun. Yaani nakam wakati unaenda   hai,1
2959, - Ya but they have to speak to you first to reply to them..,0
2960,"it`s been so nice all day, and now it looks like it`s going to rain...just when i was getting excited about taking photos when i get home",0
2961," Ooh!Wish i was there.Just watched Hollyoaks on E4.So sad,please dont leave chris!",0
2962,eating my roommate`s cereal. sorry bro,1
2963,"Just tried an energy drink to report back for you guys, and im sweating and have the worst cramps. I want to lie down",0
2964, Bristol`s is the ish! I LOVE their brunch on Sundays. Ruth Chris is good too but I got sick there once.,1
2965,spending most of the weekend working.. that doesn`t even sound fun,1
2966,"Testing out Hulu desktop. Reminds me of a shittier version of boxy. Feels clunky, search is too hidden, the menu system is questionable.",0
2967,Oh my god. I literally drove in rain that was so hard that i couldn`t see in front of me. I`m shaking,0
2968, girl you know beauty has a price,0
2969," she`s been watching the cartoon clone wars, and she`s totally into the force.  Shannon won`t let her see the live ones yet tho",1
2970,_Fizz he`s really not into new people  I dunno em but he said he`d try,1
2971,and wtf at little 9 year old wanna be thugs? ugh why can`t everyone just be friends and not in cliques like back in the old days,0
2972," Thanks girl!!!!! Like I said, I`m willing to take a loss on them...just don`t want to see them wasted",0
2973,Tiggerk is still having upset tummy issues  http://apps.facebook.com/dogbook/profile/view/6823131,0
2974," Wish we could deliver alcohol, but state law prohibits us.",1
2975, So no video blogs anymore?,1
2976,http://twitpic.com/670pn - she is so cute really i really want to meet her  wish one day,0
2977," I`m tired, hungry and bored of revision! Sorry to hear about dinner",0
2978,okay... I can`t twitter anymore.. I have to study..  ugh I HATE SCHOOL.. jk. but I thoroughly dislike it...,0
2979,Stupid net  we think mum broke it. Again.,0
2980," lmao yea, I saw him on atlpics, yea I try to act like I`m still in atl  lol",1
2981,is up at the hub for day parade again (of course) and they just cancelled the castle show mid-show,0
2982,No pool today.   Stupid weather.,0
2983,my special edition JFPL came today! all i have time to do is rip the demo cd to itunes and upload to my ipod before i go to work,1
2984,is really stressing out,0
2985,i love my new phone but hate that i didnt get my netbook today...,1
2986,"Wow, my bed is SO comfy & my nap has been much too short. Getting up for work = do not want.",0
2987," hey Harley, I hope you stay around and not let the haters get the best of you!  people suck!",1
2988,I have not recieved any mail in over a month  life is boring,1
2989,ughh on the phone with HP!,1
2990,Just got my rejection email from Jeffco schools.  fingers crossed for Boulder Valley...,1
2991," lol i don`t get enough cause my dad won`t let me, he keeps waking me up",1
2992, did she tell you why she hasnt? i miss my boge.,1
2993," wow, that sounds way more stressful than my job  thought about continuing edu and making a move?",0
2994, that sucks,1
2995,Not feeling well. Food poisoning.......,0
2996,little miss ugly,0
2997, took my forum access away   fail.,0
2998,"Its raining on Staunton again, We need the rain, but that just means Ive got nothing sitting outside for people to see,",0
2999, Blah! Got a shot at the hospital   Taking gravol and moving very slow.,1
3000,My hair looks sooo short,0
3001,"I can`t wait to start my weekend. I`m so sick of working, I have to self-medicate, and I`m fresh out of herb",1
3002,Now _joe is trying to guilt me into coming to Alumni Weekend. I don`t think I can make that either this year. I suck a lot.,0
3003,So full from a great lunch and now stuck in traffic,1
3004, I am lost. Please help me find a good home.,0
3005,_me Why so blah?,0
3006, Dang! Dogs are only for central and northern CA,1
3007,_AOP It has moved away from my house and must have found its way to yours,1
3008," hey, what about us followers in ATL!!!!",0
3009,"Whatever happened to those chocolate cigarettes replete with rice paper, `filter` and **** packet... I miss `em.",0
3010,the suns gone  hopefully nice weather tommorrow. ALL THE WORK IS SO DEPRESSING! :`(,0
3011,  i have no one to watch it with! ma peeps  are actually focused on their finals already!,1
3012,"Only things left to do are to sweep and mop, load up the van, and go out and have fun tonight.",1
3013, that`s just it... I don`t have anything other than work,1
3014," aww if I could, I would...  GBY ;)",1
3015,- yeah i went to satellite beach today and it was flattt  it was good for skimming though.,1
3016, Does it start tomorrow?  I was going to book Sam on that and forgot,1
3017, pansy  wtf codeh?!,1
3018,_ i kinda hope she died in the fire cause i didnt like her but there was no sign of a body,1
3019,I might get kicked out of school. Thing is they don`t know that most of us need a job to live in this city.,1
3020,WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!,0
3021, you got sonic without me?,1
3022,Wow we`re going to war with Korea? There goes my chances of ever being a grandma,0
3023,bored  and sleepy and listening to music :p doing project :S,1
3024,I`m finished 3rd year. Moving onto 4th year on Monday. It`s soooo scary. This time next year I will be finished my standard grade exams,1
3025, mega burguer was my lunch yesterday,1
3026," thats what i love about you, you are as SHAMELESS as i am lol and no  not yet..but it aint over yet either lol #frehleyfriday",1
3027,Dj Hero coming soon who`s getting it? Seems like ima have to retire my Guitar Hero,0
3028,"i want to go to bocum tottal to see lostalone, but have no passport  dam you poorness",0
3029,"ate like tons of chocolate today...  3 weeks of eating healthy, all gone with one day of unlimited eating! LOL",1
3030, It is AMAZING!!!  Its gonna get scratched sooo much though  Lol. I have 4 movies and 30 TV Shows on it already!!,1
3031,It`s Going To Be A Busy Day  And That Sucks Cause I Wanted To Spend Time With Someone Earlier Today,0
3032,  read something happy?,1
3033, lucky ****! haha we have COLDDD rain up here in MA  i would give anything for hot rain right now!,0
3034,_Cindy  BIG HUGGS,1
3035,"ahhhh, very sad",1
3036,Migraining today--the naproxen sodium tablets I took are helping a little but my neck is now killing me.  Need my muscle relaxants,0
3037," Right; however, you neglect to mention that younger women are 'gold diggers' or 'trophies.' Isn`t patriarchy grand?",1
3038, #Java is not working - hmph!  Can`t upload photos to #Facebook.,0
3039,"Waaah, asshat at CVS yesterday shortchanged me  I paid 10$ for chips.",1
3040,last time washing my hair,1
3041, aww honey I`m sorry,1
3042,Wishing I made enough money to do whatever I want! Sux... No money in education,0
3043, sorry about calling you in really late,1
3044,My arms are making me want to cry... and also because those shots made me sick,0
3045,@ jimithy1: can`t come  msbj<3,0
3046,is mad that its raining,1
3047,boo gf can`t go now  I passed my guard training lol,1
3048, tell me where to vote and I will do so!!!! cause I`m from Germany I don`t now where to do it..  btw: I love you and your music,1
3049, I said hi to u,1
3050,i had a dream that i was going to my graduation & i started crying...then i went home to take a nap & missed it...then a bee stung me...,1
3051, Anything is accepted except Christianity. Google the discussion thread 'sexuality and religion' and SLED for Second Life.,0
3052, Sorry dude couldn`t make BBQ only just back from hospital,0
3053,My stomach is trying to eat itself. Is it time for lunch yet? *looks at clock* ****... another hour 20 `til lunch.,1
3054,Just received my Leeds 10K bib and timing chip - but my hip injury means I won`t be breaking any 10K PB this time around,1
3055,_aaberg it certainly was their fault that I had to crawl all over the woods today but I`m afraid it would have broken at home too,0
3056, Headed back to Baltimore tonight,1
3057,Last day in maui,0
3058, no he wasn`t there today,0
3059,Laundry time and LOTS of it!,0
3060,Got word from USAA that the minivan is totalled.  Now we need a high valuation for something to buy a new car with.,1
3061,"having a great time on vacation, sure as heck don`t want to go to work on tues.",0
3062,Still white despite being out for ages in the sun,0
3063, no one ever wear a tshirt with me on it  you`re very lucky,1
3064, what a society we live in,0
3065,"Ha,  i`m giving spymaster a chance - just curious! will miss u",0
3066,Bad day at the office. In a horrendous mood  Was it national `Act like an idiotic buffoon` day today and no-one bothered to tell me?!!,0
3067,"Hanging with my BFF  today! Ya Ya!  Our old friend is in my prayers, I hope this experience helps her",0
3068,Can anyone eat a Hot Pocket and be completely satisfied?? Not me.,1
